timestamp_s,cte_px,for_spd,turn_spd,delta_turn_spd,line_detected
46.484,-140.24,0.1175,0.2719,13.3843,1
46.516,NaN,0.1175,0.2719,0.0,0
46.564,NaN,0.1175,0.2719,0.0,0
46.596,NaN,0.1175,0.2719,0.0,0
46.628,NaN,0.1175,0.2719,0.0,0
46.66,NaN,0.1175,0.2719,0.0,0
46.692,NaN,0.1175,0.2719,0.0,0
46.724,NaN,0.1175,0.2719,0.0,0
46.756,NaN,0.1175,0.2719,0.0,0
46.788,NaN,0.1175,0.2719,0.0,0
46.82,NaN,0.1175,0.2719,0.0,0
46.852,NaN,0.1175,0.2719,0.0,0
46.884,NaN,0.1175,0.2719,0.0,0
46.916,NaN,0.1175,0.2719,0.0,0
46.964,NaN,0.1175,0.2719,0.0,0
46.996,NaN,0.1175,0.2719,0.0,0
47.029,NaN,0.1175,0.2719,0.0,0
47.061,NaN,0.1175,0.2719,0.0,0
47.092,NaN,0.1175,0.2719,0.0,0
47.124,NaN,0.1175,0.2719,0.0,0
47.157,NaN,0.1175,0.2719,0.0,0
47.188,NaN,0.1175,0.2719,0.0,0
47.22,-65.45,0.2125,-7.0692,440.4678,1
47.253,-59.76,0.2246,-0.7146,381.2797,1
47.285,-59.76,0.2246,0.3496,63.8522,1
47.316,-47.09,0.2548,-2.5471,173.8047,1
47.364,-39.5,0.2746,-1.816,43.8633,1
47.396,-39.5,0.2746,0.2674,125.0087,1
47.428,-28.97,0.3028,-3.2316,209.9423,1
47.46,-24.09,0.3153,-1.6501,94.8889,1
47.492,-24.09,0.3153,0.1796,109.782,1
47.525,NaN,0.3153,0.1796,0.0,0
47.556,NaN,0.3153,0.1796,0.0,0
47.588,NaN,0.3153,0.1796,0.0,0
47.652,NaN,0.3153,0.1796,0.0,0
47.684,NaN,0.3153,0.1796,0.0,0
47.716,NaN,0.3153,0.1796,0.0,0
47.765,NaN,0.3153,0.1796,0.0,0
47.796,NaN,0.3153,0.1796,0.0,0
47.828,NaN,0.3153,0.1796,0.0,0
47.86,NaN,0.3153,0.1796,0.0,0
47.892,NaN,0.3153,0.1796,0.0,0
47.925,NaN,0.3153,0.1796,0.0,0
47.956,NaN,0.3153,0.1796,0.0,0
47.988,NaN,0.3153,0.1796,0.0,0
48.02,NaN,0.3153,0.1796,0.0,0
48.052,48.75,0.2506,-29.6297,1788.5554,1
48.084,55.29,0.2348,-1.8417,1667.282,1
48.116,62.14,0.2194,-1.7412,6.0264,1
48.164,62.14,0.2194,-0.3573,83.0351,1
48.196,77.33,0.19,-2.8854,151.6891,1
48.229,84.77,0.1778,-1.3999,89.1307,1
48.26,84.77,0.1778,-0.4152,59.0869,1
48.292,100.31,0.1561,-2.1359,103.2456,1
48.325,107.24,0.1479,-1.0805,63.3233,1
48.356,107.24,0.1479,-0.4538,37.603,1
48.388,117.99,0.1366,-1.319,51.9141,1
48.42,122.38,0.1324,-0.7841,32.0986,1
48.453,128.07,0.1273,-0.855,4.255,1
48.485,130.01,0.1256,-0.6034,15.0936,1
48.516,131.4,0.1245,-0.5678,2.1386,1
48.564,131.4,0.1245,-0.4829,5.094,1
48.596,132.94,0.1232,-0.5768,5.6362,1
48.629,133.27,0.1229,-0.5047,4.3245,1
48.66,133.43,0.1228,-0.4941,0.6392,1
48.692,133.43,0.1228,-0.4849,0.5509,1
48.725,133.22,0.123,-0.4726,0.7391,1
48.756,132.76,0.1234,-0.4565,0.9667,1
48.789,132.76,0.1234,-0.4842,1.6659,1
48.82,131.38,0.1245,-0.4001,5.0481,1
48.852,130.68,0.1251,-0.4396,2.3681,1
48.885,130.68,0.1251,-0.4822,2.5546,1
48.916,128.57,0.1269,-0.3486,8.0129,1
48.948,127.34,0.1279,-0.4004,3.1058,1
48.996,127.34,0.1279,-0.4787,4.6974,1
49.028,125.33,0.1297,-0.3461,7.9523,1
49.06,124.6,0.1303,-0.4269,4.8479,1
49.092,124.6,0.1303,-0.4757,2.9252,1
49.124,NaN,0.1303,-0.4757,0.0,0
49.157,NaN,0.1303,-0.4757,0.0,0
49.188,NaN,0.1303,-0.4757,0.0,0
49.22,NaN,0.1303,-0.4757,0.0,0
49.252,NaN,0.1303,-0.4757,0.0,0
49.316,NaN,0.1303,-0.4757,0.0,0
49.364,NaN,0.1303,-0.4757,0.0,0
49.396,NaN,0.1303,-0.4757,0.0,0
49.428,NaN,0.1303,-0.4757,0.0,0
49.46,103.32,0.1525,1.2098,101.1282,1
49.492,99.5,0.1571,-0.0833,77.5864,1
49.524,96.73,0.1607,-0.1634,4.8048,1
49.557,96.73,0.1607,-0.4375,16.4462,1
49.589,90.74,0.1689,0.2109,38.9038,1
49.619,87.53,0.1736,-0.0523,15.7922,1
49.653,87.53,0.1736,-0.4207,22.1055,1
49.685,81.04,0.1838,0.404,49.4834,1
49.716,77.75,0.1893,0.0496,21.2614,1
49.764,74.75,0.1946,0.0402,0.5688,1
49.796,74.75,0.1946,-0.3925,25.96,1
49.828,69.06,0.2052,0.5127,54.3124,1
49.86,66.17,0.211,0.1221,23.4369,1
49.892,66.17,0.211,-0.3695,29.4936,1
49.924,60.68,0.2226,0.6576,61.6269,1
49.956,57.99,0.2286,0.1923,27.9201,1
49.988,57.99,0.2286,-0.3437,32.1606,1
50.02,52.8,0.2407,0.7933,68.2199,1
50.052,49.69,0.2483,0.4161,22.6348,1
50.084,49.69,0.2483,-0.3129,43.7377,1
50.116,44.3,0.262,1.0829,83.7488,1
50.164,41.51,0.2693,0.4959,35.2177,1
50.196,36.09,0.2838,1.3739,52.6747,1
50.228,33.64,0.2904,0.5553,49.1109,1
50.26,33.64,0.2904,-0.2369,47.5327,1
50.292,28.56,0.3039,1.5483,107.1104,1
50.324,25.91,0.3108,0.7915,45.4106,1
50.356,25.91,0.3108,-0.1912,58.9611,1
50.388,22.3,0.3196,1.2372,85.7031,1
50.42,20.8,0.3232,0.4496,47.2555,1
50.452,20.8,0.3232,-0.1577,36.4354,1
50.484,17.91,0.3295,1.0702,73.6758,1
50.516,16.83,0.3317,0.3295,44.4426,1
50.564,16.83,0.3317,-0.1299,27.566,1
50.596,15.14,0.335,0.6206,45.0288,1
50.628,14.8,0.3356,0.0348,35.1482,1
50.66,14.34,0.3364,0.0918,3.4193,1
50.692,14.34,0.3364,-0.1117,12.2084,1
50.724,14.63,0.3359,-0.2441,7.9408,1
50.756,14.96,0.3353,-0.2586,0.8739,1
50.788,14.96,0.3353,-0.1163,8.5422,1
50.82,16.36,0.3326,-0.7411,37.4918,1
50.853,18.08,0.3291,-0.875,8.0355,1
50.884,19.22,0.3267,-0.6298,14.7153,1
50.917,19.22,0.3267,-0.1468,28.9782,1
50.964,22.24,0.3198,-1.4011,75.2557,1
51.028,24.66,0.3139,-1.1351,15.9611,1
51.06,26.28,0.3098,-0.8109,19.4474,1
51.092,26.28,0.3098,-0.1935,37.0443,1
51.124,29.86,0.3005,-1.5232,79.7818,1
51.156,31.7,0.2956,-0.866,39.4354,1
51.188,31.7,0.2956,-0.226,38.3986,1
51.22,33.8,0.29,-0.9432,43.0344,1
51.252,34.51,0.2881,-0.4744,28.1325,1
51.284,34.51,0.2881,-0.2416,13.9637,1
51.316,33.33,0.2912,0.1527,23.6583,1
51.364,32.38,0.2938,0.0895,3.7911,1
51.397,32.38,0.2938,-0.2299,19.1601,1
51.428,27.39,0.307,1.5627,107.5544,1
51.46,24.4,0.3145,0.9506,36.7294,1
51.492,24.4,0.3145,-0.1816,67.9296,1
51.524,16.04,0.3333,3.3224,210.2387,1
51.556,11.03,0.3418,2.1499,70.3488,1
51.588,11.03,0.3418,-0.0869,134.2067,1
51.62,-0.26,0.35,5.3393,325.5688,1
51.652,-6.26,0.3473,2.9132,145.5623,1
51.684,-12.57,0.3394,3.02,6.407,1
51.716,-12.57,0.3394,0.0985,175.2914,1
51.764,-24.14,0.3152,5.0637,297.9127,1
51.796,-29.63,0.3011,2.2605,168.1899,1
51.828,-29.63,0.3011,0.214,122.7924,1
51.86,-37.8,0.2792,2.9538,164.3862,1
51.892,-41.02,0.2706,1.2282,103.5357,1
51.924,-44.97,0.2602,1.3844,9.3709,1
51.956,-46.2,0.2571,0.6218,45.7552,1
51.988,-46.2,0.2571,0.2984,19.4032,1
52.02,-46.59,0.2561,0.3997,6.0795,1
52.053,-46.5,0.2563,0.2759,7.4283,1
52.084,-46.5,0.2563,0.2996,1.4247,1
52.116,-45.31,0.2593,-0.0136,18.7958,1
52.164,-44.22,0.2622,-0.0016,0.7207,1
52.196,-44.22,0.2622,0.2897,17.4758,1
52.228,-40.97,0.2707,-0.6296,55.1546,1
52.26,-38.67,0.2769,-0.4122,13.043,1
52.292,-36.05,0.2839,-0.5588,8.7986,1
52.324,-36.05,0.2839,0.2499,48.5218,1
52.356,-29.7,0.3009,-1.9112,129.6621,1
52.389,-25.82,0.311,-1.2354,40.5444,1
52.42,-25.82,0.311,0.1907,85.566,1
52.452,-17.42,0.3305,-3.2587,206.9627,1
52.484,-12.72,0.3392,-1.9675,77.4755,1
52.516,-12.72,0.3392,0.0997,124.0273,1
52.564,-3.79,0.349,-4.1311,253.8465,1
52.597,0.75,0.35,-2.1817,116.9651,1
52.628,0.75,0.35,-0.006,130.5442,1
52.66,7.93,0.3457,-3.4805,208.4741,1
52.725,10.57,0.3424,-1.3071,130.4058,1
52.756,10.57,0.3424,-0.0833,73.427,1
52.788,14.35,0.3364,-1.8224,104.3465,1
52.82,16.03,0.3333,-0.8595,57.7728,1
52.852,16.03,0.3333,-0.1241,44.1276,1
52.884,16.23,0.3329,-0.2132,5.3463,1
52.916,15.61,0.3341,0.1494,21.7529,1
52.964,15.61,0.3341,-0.121,16.2239,1
52.996,15.26,0.3348,0.0349,9.3584,1
53.028,NaN,0.3348,0.0349,0.0,0
53.06,NaN,0.3348,0.0349,0.0,0
53.092,NaN,0.3348,0.0349,0.0,0
53.124,NaN,0.3348,0.0349,0.0,0
53.157,NaN,0.3348,0.0349,0.0,0
53.188,NaN,0.3348,0.0349,0.0,0
53.22,-7.42,0.3462,10.7033,640.1007,1
53.252,-7.42,0.3462,0.0589,638.6613,1
53.284,-17.76,0.3298,4.7923,284.0046,1
53.316,-23.89,0.3158,2.6857,126.4003,1
53.364,-23.89,0.3158,0.1783,150.4412,1
53.396,-37.1,0.2811,4.8759,281.8573,1
53.428,-44.01,0.2627,2.2912,155.0847,1
53.46,-50.94,0.2452,2.0681,13.3881,1
53.493,-50.94,0.2452,0.3179,105.0113,1
53.524,-63.89,0.2157,3.0527,164.0912,1
53.556,-69.83,0.2038,1.4028,98.9979,1
53.588,-79.33,0.1866,1.8201,25.0401,1
53.621,-83.27,0.1802,0.9316,53.3088,1
53.652,-86.2,0.1756,0.7809,9.0401,1
53.684,-86.2,0.1756,0.4181,21.7722,1
53.716,-89.78,0.1703,0.8446,25.5941,1
53.764,-90.63,0.1691,0.5226,19.3244,1
53.797,-90.71,0.169,0.4355,5.2243,1
53.828,-90.71,0.169,0.4268,0.5213,1
53.86,-90.01,0.17,0.3477,4.7473,1
53.893,-89.34,0.1709,0.3479,0.0134,1
53.924,-89.34,0.1709,0.4242,4.5797,1
53.956,-87.14,0.1742,0.1624,15.7121,1
53.988,-85.64,0.1765,0.2373,4.4964,1
54.02,-83.91,0.1792,0.1978,2.3679,1
54.052,-83.91,0.1792,0.4134,12.9309,1
54.084,-79.85,0.1857,-0.1238,32.2295,1
54.116,-77.43,0.1899,0.0638,11.2588,1
54.164,-74.83,0.1944,0.017,2.8112,1
54.196,-74.83,0.1944,0.3927,22.5427,1
54.228,-69.16,0.2051,-0.5084,54.0665,1
54.26,-66.02,0.2113,-0.1642,20.6543,1
54.292,-62.82,0.218,-0.218,3.2294,1
54.324,-62.82,0.218,0.3594,34.6447,1
54.356,-56.0,0.2331,-1.0212,82.8384,1
54.42,-52.28,0.2419,-0.4998,31.287,1
54.452,-52.28,0.2419,0.3231,49.3706,1
54.485,-44.98,0.2602,-1.51,109.9828,1
54.516,-41.28,0.2699,-0.7412,46.1283,1
54.564,-41.28,0.2699,0.2761,61.0343,1
54.596,-34.27,0.2887,-1.903,130.7447,1
54.628,-28.2,0.3049,-1.8917,0.6785,1
54.66,-28.2,0.3049,0.2054,125.8258,1
54.692,NaN,0.3049,0.2054,0.0,0
54.724,NaN,0.3049,0.2054,0.0,0
54.756,NaN,0.3049,0.2054,0.0,0
54.788,NaN,0.3049,0.2054,0.0,0
54.82,NaN,0.3049,0.2054,0.0,0
54.852,NaN,0.3049,0.2054,0.0,0
54.885,NaN,0.3049,0.2054,0.0,0
54.916,NaN,0.3049,0.2054,0.0,0
54.948,NaN,0.3049,0.2054,0.0,0
54.996,NaN,0.3049,0.2054,0.0,0
55.028,NaN,0.3049,0.2054,0.0,0
55.06,NaN,0.3049,0.2054,0.0,0
55.092,NaN,0.3049,0.2054,0.0,0
55.124,NaN,0.3049,0.2054,0.0,0
55.156,NaN,0.3049,0.2054,0.0,0
55.188,-18.37,0.3285,-3.7317,236.2235,1
55.22,-18.37,0.3285,0.1409,232.3509,1
55.252,-21.47,0.3216,1.4463,78.3292,1
55.284,-23.63,0.3164,1.0362,24.6064,1
55.316,-26.43,0.3094,1.2714,14.107,1
55.364,-33.95,0.2896,2.8827,96.6802,1
55.396,-38.85,0.2764,1.8029,64.7853,1
55.429,-38.85,0.2764,0.2642,92.3214,1
55.46,-50.56,0.2461,3.4463,190.9206,1
55.492,-56.96,0.2309,1.7659,100.8215,1
55.525,-56.96,0.2309,0.3402,85.5436,1
55.556,-69.36,0.2047,2.6776,140.2464,1
55.589,-75.47,0.1933,1.3411,80.1896,1
55.62,-75.47,0.1933,0.3943,56.8108,1
55.652,-86.39,0.1753,1.8699,88.5404,1
55.684,-91.17,0.1683,0.9804,53.3701,1
55.716,-91.17,0.1683,0.4277,33.166,1
55.764,-98.82,0.158,1.2383,48.6375,1
55.796,-101.97,0.1541,0.7459,29.5432,1
55.828,-101.97,0.1541,0.446,17.997,1
55.86,-107.21,0.1479,0.9223,28.5834,1
55.892,-109.8,0.1451,0.6747,14.8568,1
55.924,-109.8,0.1451,0.4574,13.0407,1
55.956,-114.82,0.1397,0.8625,24.3056,1
55.988,-117.33,0.1372,0.6563,12.3736,1
56.02,-117.33,0.1372,0.4672,11.3444,1
56.053,-122.1,0.1326,0.8126,20.7266,1
56.084,-124.37,0.1306,0.6297,10.9763,1
56.164,-124.37,0.1306,0.4754,9.2562,1
56.195,-128.81,0.1267,0.7679,17.5518,1
56.228,-130.86,0.1249,0.6093,9.5185,1
56.26,-130.86,0.1249,0.4823,7.6187,1
56.292,-134.78,0.1217,0.7201,14.2673,1
56.324,-136.49,0.1204,0.5855,8.0752,1
56.357,-136.49,0.1204,0.4879,5.8606,1
56.388,-139.63,0.118,0.6659,10.6845,1
56.42,-141.02,0.117,0.5671,5.9297,1
56.452,-141.02,0.117,0.492,4.5045,1
56.484,-143.41,0.1152,0.6202,7.688,1
56.516,-144.5,0.1144,0.5515,4.1192,1
56.564,-144.5,0.1144,0.4951,3.3863,1
56.596,-146.42,0.1131,0.5942,5.9489,1
56.628,-147.28,0.1125,0.5401,3.2491,1
56.66,-147.28,0.1125,0.4974,2.5596,1
56.692,-148.83,0.1115,0.5749,4.65,1
56.724,-149.54,0.111,0.5339,2.4574,1
56.757,-149.54,0.111,0.4993,2.0817,1
56.788,-150.7,0.1102,0.5556,3.3807,1
56.821,-151.21,0.1099,0.5246,1.8585,1
56.852,-151.7,0.1096,0.5242,0.0245,1
56.884,-151.7,0.1096,0.501,1.395,1
56.916,-152.63,0.109,0.5452,2.6543,1
56.948,-153.03,0.1087,0.5203,1.4935,1
56.996,-153.84,0.1082,0.5403,1.2023,1
57.028,NaN,0.1082,0.5403,0.0,0
57.06,NaN,0.1082,0.5403,0.0,0
57.092,NaN,0.1082,0.5403,0.0,0
57.124,NaN,0.1082,0.5403,0.0,0
57.156,NaN,0.1082,0.5403,0.0,0
57.188,NaN,0.1082,0.5403,0.0,0
57.22,NaN,0.1082,0.5403,0.0,0
57.253,NaN,0.1082,0.5403,0.0,0
57.284,NaN,0.1082,0.5403,0.0,0
57.316,NaN,0.1082,0.5403,0.0,0
57.364,NaN,0.1082,0.5403,0.0,0
57.396,NaN,0.1082,0.5403,0.0,0
57.428,NaN,0.1082,0.5403,0.0,0
57.46,NaN,0.1082,0.5403,0.0,0
57.492,NaN,0.1082,0.5403,0.0,0
57.524,NaN,0.1082,0.5403,0.0,0
57.556,NaN,0.1082,0.5403,0.0,0
57.588,NaN,0.1082,0.5403,0.0,0
57.621,NaN,0.1082,0.5403,0.0,0
57.652,NaN,0.1082,0.5403,0.0,0
57.684,NaN,0.1082,0.5403,0.0,0
57.716,NaN,0.1082,0.5403,0.0,0
57.764,-154.8,0.1076,0.5468,0.3877,1
57.828,-154.8,0.1076,0.5033,2.6078,1
57.86,-154.15,0.108,0.4733,1.8045,1
57.892,-153.75,0.1082,0.4842,0.6547,1
57.924,-153.75,0.1082,0.5025,1.1019,1
57.956,-152.89,0.1088,0.4624,2.4108,1
57.988,-152.44,0.1091,0.4805,1.085,1
58.02,-152.44,0.1091,0.5015,1.2652,1
58.052,-151.42,0.1097,0.4532,2.9022,1
58.084,-150.94,0.1101,0.4775,1.4628,1
58.116,-150.94,0.1101,0.5004,1.3691,1
58.164,-149.95,0.1107,0.4524,2.8785,1
58.196,-149.34,0.1111,0.4694,1.0228,1
58.228,-149.34,0.1111,0.4991,1.7789,1
58.261,-148.06,0.112,0.4356,3.8105,1
58.292,-147.26,0.1125,0.458,1.3458,1
58.324,-147.26,0.1125,0.4974,2.3628,1
58.356,-144.87,0.1142,0.3752,7.3314,1
58.388,-143.45,0.1152,0.4207,2.7302,1
58.42,-143.45,0.1152,0.4942,4.4075,1
58.452,-140.53,0.1173,0.3372,9.4149,1
58.484,-139.05,0.1184,0.4096,4.3399,1
58.517,-139.05,0.1184,0.4902,4.84,1
58.564,-135.77,0.121,0.3031,11.228,1
58.596,-134.2,0.1222,0.3948,5.5002,1
58.628,-134.2,0.1222,0.4857,5.4528,1
58.66,-130.8,0.125,0.2787,12.4151,1
58.693,-129.06,0.1264,0.3728,5.6454,1
58.724,-125.83,0.1292,0.2701,6.162,1
58.757,-123.92,0.131,0.3482,4.6824,1
58.788,-123.92,0.131,0.4749,7.6044,1
58.821,-120.27,0.1344,0.2189,15.358,1
58.852,-118.16,0.1364,0.3171,5.8873,1
58.884,-118.16,0.1364,0.4682,9.0677,1
58.917,-113.68,0.1409,0.1247,20.607,1
58.948,-111.54,0.1432,0.2907,9.958,1
58.996,-109.3,0.1456,0.2734,1.037,1
59.028,-109.3,0.1456,0.4567,10.9959,1
59.061,NaN,0.1456,0.4567,0.0,0
59.092,NaN,0.1456,0.4567,0.0,0
59.125,NaN,0.1456,0.4567,0.0,0
59.156,NaN,0.1456,0.4567,0.0,0
59.188,NaN,0.1456,0.4567,0.0,0
59.22,NaN,0.1456,0.4567,0.0,0
59.252,NaN,0.1456,0.4567,0.0,0
59.285,NaN,0.1456,0.4567,0.0,0
59.316,NaN,0.1456,0.4567,0.0,0
59.348,NaN,0.1456,0.4567,0.0,0
59.396,NaN,0.1456,0.4567,0.0,0
59.428,NaN,0.1456,0.4567,0.0,0
59.492,NaN,0.1456,0.4567,0.0,0
59.556,NaN,0.1456,0.4567,0.0,0
59.589,NaN,0.1456,0.4567,0.0,0
59.62,NaN,0.1456,0.4567,0.0,0
59.652,NaN,0.1456,0.4567,0.0,0
59.684,-43.29,0.2646,-9.9897,626.7851,1
59.716,-43.29,0.2646,0.2854,616.51,1
59.748,-27.1,0.3077,-5.0074,317.5683,1
59.796,-18.37,0.3285,-3.3294,100.6798,1
59.829,-18.37,0.3285,0.1408,208.2122,1
59.86,-1.54,0.3498,-7.6983,470.3485,1
59.892,NaN,0.3498,-7.6983,0.0,0
59.924,NaN,0.3498,-7.6983,0.0,0
59.956,NaN,0.3498,-7.6983,0.0,0
59.988,NaN,0.3498,-7.6983,0.0,0
60.02,NaN,0.3498,-7.6983,0.0,0
60.052,45.96,0.2577,-18.8773,670.7383,1
60.084,51.7,0.2433,-1.7323,1028.6974,1
60.116,51.7,0.2433,-0.3209,84.6874,1
60.164,60.05,0.224,-2.1343,108.8065,1
60.196,63.3,0.2169,-0.9805,69.2258,1
60.228,63.3,0.2169,-0.3609,37.1774,1
60.26,68.73,0.2059,-1.3272,57.9773,1
60.293,70.88,0.2018,-0.7311,35.7685,1
60.324,73.21,0.1974,-0.7524,1.2791,1
60.356,78.07,0.1888,-1.1108,21.5066,1
60.388,80.33,0.1849,-0.7151,23.742,1
60.42,80.33,0.1849,-0.4056,18.57,1
60.452,84.57,0.1781,-0.9616,33.3576,1
60.485,86.3,0.1755,-0.6302,19.886,1
60.516,86.3,0.1755,-0.4183,12.7128,1
60.564,89.08,0.1713,-0.7514,19.9876,1
60.596,90.03,0.1699,-0.5339,13.0494,1
60.628,90.03,0.1699,-0.4255,6.5021,1
60.66,90.91,0.1687,-0.5257,6.0109,1
60.692,90.86,0.1687,-0.4213,6.267,1
60.724,90.86,0.1687,-0.4271,0.3488,1
60.757,89.8,0.1703,-0.3057,7.2804,1
60.788,88.8,0.1717,-0.3089,0.188,1
60.82,88.8,0.1717,-0.4232,6.8588,1
60.852,85.96,0.176,-0.0819,20.4743,1
60.885,84.05,0.1789,-0.1769,5.6992,1
60.916,84.05,0.1789,-0.4136,14.2028,1
60.964,79.5,0.1863,0.19,36.2186,1
60.996,77.01,0.1906,-0.0512,14.4727,1
61.028,77.01,0.1906,-0.398,20.8054,1
61.06,71.24,0.2011,0.4824,52.8244,1
61.092,68.03,0.2073,0.1508,19.896,1
61.124,68.03,0.2073,-0.3748,31.5368,1
61.157,61.56,0.2207,0.8047,70.7683,1
61.22,58.22,0.228,0.3127,29.5167,1
61.252,58.22,0.228,-0.3445,39.4342,1
61.284,51.67,0.2434,1.1044,86.9346,1
61.316,48.58,0.251,0.4331,40.2784,1
61.348,45.67,0.2584,0.443,0.5943,1
61.396,45.67,0.2584,-0.2961,44.3448,1
61.428,40.8,0.2712,1.0624,81.5101,1
61.46,38.64,0.2769,0.3742,41.294,1
61.492,36.74,0.2821,0.3292,2.6974,1
61.524,36.74,0.2821,-0.2535,34.9624,1
61.557,-127.25,0.128,44.3999,2679.2032,1
61.589,31.26,0.2968,-42.348,5204.8748,1
61.62,31.26,0.2968,-0.2235,2527.4685,1
61.652,NaN,0.2968,-0.2235,0.0,0
61.684,NaN,0.2968,-0.2235,0.0,0
61.716,NaN,0.2968,-0.2235,0.0,0
61.764,NaN,0.2968,-0.2235,0.0,0
61.796,NaN,0.2968,-0.2235,0.0,0
61.828,NaN,0.2968,-0.2235,0.0,0
61.86,NaN,0.2968,-0.2235,0.0,0
61.892,NaN,0.2968,-0.2235,0.0,0
61.924,35.23,0.2861,-1.565,80.4892,1
61.956,36.51,0.2827,-0.6599,54.3057,1
61.988,36.51,0.2827,-0.2523,24.4564,1
62.02,39.67,0.2742,-1.2271,58.4911,1
62.053,39.67,0.2742,-0.2683,57.5323,1
62.084,39.67,0.2742,-0.2683,0.0,1
62.116,42.45,0.2668,-1.0788,48.6325,1
62.148,44.97,0.2602,-0.9786,6.0147,1
62.196,44.97,0.2602,-0.293,41.1349,1
62.228,46.27,0.2569,-0.6384,20.7257,1
62.26,46.92,0.2552,-0.4694,10.1383,1
62.293,46.92,0.2552,-0.3015,10.0796,1
62.325,46.87,0.2553,-0.289,0.7452,1
62.356,46.3,0.2568,-0.1509,8.2906,1
62.388,46.3,0.2568,-0.2988,8.8757,1
62.42,46.3,0.2568,-0.2988,0.0,1
62.452,42.9,0.2656,0.6241,55.3742,1
62.484,42.9,0.2656,-0.2837,54.4664,1
62.516,38.82,0.2765,0.9102,71.6316,1
62.564,36.32,0.2832,0.5155,23.6805,1
62.596,36.32,0.2832,-0.2513,46.01,1
62.628,30.46,0.2989,1.7288,118.8035,1
62.66,27.26,0.3073,0.9494,46.7627,1
62.692,23.93,0.3157,1.0908,8.4856,1
62.725,23.93,0.3157,-0.1785,76.1604,1
62.757,17.79,0.3298,2.3719,153.0269,1
62.788,14.68,0.3358,1.2352,68.2018,1
62.82,12.09,0.3402,1.0652,10.1996,1
62.852,12.09,0.3402,-0.0949,69.6073,1
62.916,8.5,0.3451,1.5854,100.819,1
62.964,7.0,0.3466,0.6488,56.1969,1
62.996,7.0,0.3466,-0.0556,42.2649,1
63.028,5.85,0.3476,0.495,33.0339,1
63.06,6.09,0.3474,-0.16,39.2973,1
63.092,6.09,0.3474,-0.0484,6.6934,1
63.124,7.86,0.3458,-0.8992,51.0439,1
63.156,9.54,0.3438,-0.858,2.4732,1
63.189,9.54,0.3438,-0.0754,46.9514,1
63.22,14.62,0.3359,-2.4164,140.456,1
63.252,17.63,0.3301,-1.443,58.4029,1
63.284,17.63,0.3301,-0.1356,78.4431,1
63.316,25.45,0.3119,-3.3517,192.9646,1
63.348,29.94,0.3003,-1.8654,89.1788,1
63.396,29.94,0.3003,-0.2158,98.9729,1
63.428,39.02,0.2759,-3.2189,180.1863,1
63.46,43.59,0.2638,-1.5914,97.6488,1
63.492,43.59,0.2638,-0.2868,78.2789,1
63.524,51.16,0.2446,-2.2368,116.9987,1
63.556,54.49,0.2366,-1.0862,69.0322,1
63.589,57.02,0.2308,-0.8812,12.3039,1
63.621,57.02,0.2308,-0.3404,32.449,1
63.652,60.35,0.2233,-1.0251,41.086,1
63.683,61.23,0.2214,-0.5236,30.0919,1
63.716,61.46,0.2209,-0.399,7.477,1
63.764,60.57,0.2228,-0.181,13.0758,1
63.796,59.7,0.2247,-0.1796,0.0877,1
63.828,58.49,0.2274,-0.1029,4.6005,1
63.86,58.49,0.2274,-0.3454,14.5498,1
63.892,55.22,0.2349,0.3511,41.7921,1
63.925,52.93,0.2403,0.1809,10.2166,1
63.956,50.49,0.2463,0.2508,4.1952,1
63.988,50.49,0.2463,-0.3161,34.0124,1
64.02,44.6,0.2612,1.1939,90.6,1
64.053,41.23,0.27,0.656,32.2746,1
64.084,41.23,0.27,-0.2758,55.9084,1
64.116,33.82,0.2899,2.0392,138.9025,1
64.164,29.89,0.3004,1.124,54.9137,1
64.196,25.94,0.3107,1.253,7.741,1
64.228,25.94,0.3107,-0.1915,86.6688,1
64.26,18.44,0.3284,2.8655,183.4156,1
64.292,14.76,0.3357,1.4772,83.2974,1
64.324,11.65,0.3409,1.3047,10.3498,1
64.356,11.65,0.3409,-0.0915,83.7734,1
64.389,6.85,0.3468,2.1717,135.7932,1
64.42,4.96,0.3483,0.8531,79.1163,1
64.452,3.47,0.3492,0.6855,10.057,1
64.484,3.47,0.3492,-0.0277,42.788,1
64.517,1.95,0.3497,0.7078,44.1272,1
64.596,1.88,0.3498,0.0207,41.2252,1
64.66,3.16,0.3493,-0.6397,39.6244,1
64.693,4.23,0.3488,-0.5419,5.8708,1
64.724,4.23,0.3488,-0.0337,30.4881,1
64.757,7.93,0.3457,-1.8148,106.8643,1
64.788,10.52,0.3425,-1.2823,31.952,1
64.82,10.52,0.3425,-0.0829,71.9611,1
64.852,16.96,0.3314,-3.0053,175.3422,1
64.884,20.91,0.3229,-1.8141,71.4731,1
64.916,24.93,0.3132,-1.7806,2.0061,1
64.964,24.93,0.3132,-0.185,95.7373,1
64.996,33.45,0.2909,-3.2866,186.0924,1
65.028,37.66,0.2796,-1.5984,101.289,1
65.06,37.66,0.2796,-0.2582,80.4125,1
65.093,45.1,0.2599,-2.4163,129.4846,1
65.124,48.22,0.2519,-1.108,78.4961,1
65.157,48.22,0.2519,-0.3069,48.0647,1
65.188,52.49,0.2414,-1.3399,61.9771,1
65.22,53.78,0.2383,-0.6195,43.2205,1
65.252,53.78,0.2383,-0.3287,17.4497,1
